,lat,long,price
189,47.6204,-122.20695744680852,759996.7021276597
190,47.61832727272727,-122.18431818181818,469992.36363636365
191,47.6179425,-122.2332625,459990.4375
192,47.69283333333333,-122.129,534950.0
193,47.629866666666665,-122.26261111111111,1190000.0
194,47.6656,-122.28,506000.0
195,47.62759411764706,-122.1964705882353,1040000.0
196,47.60155,-122.25999999999999,2100000.0
197,47.618300000000005,-122.16,2750000.0
198,47.597353846153844,-122.22538461538461,1580000.0
199,47.50352837837838,-122.23647972972972,299995.98648648657
200,47.61882307692308,-122.231,1270000.0
201,47.620936585365854,-122.22775609756097,664997.5609756098
202,47.4089,-122.24549999999999,179000.0
203,47.63923,-122.2273,594992.9
204,47.37354117647059,-122.24841176470588,199941.17647058825
205,47.61696923076923,-122.26653846153846,1220000.0
206,47.5876,-122.27053333333333,1280000.0
207,47.5798,-122.11250000000001,610717.5
208,47.61130769230769,-122.21923076923078,1240000.0
209,47.5851,-122.22584615384615,408015.3846153846
210,47.57312254901961,-122.22406862745098,389995.9607843138
211,47.558,-122.155,787972.0
212,47.42545471698113,-122.24864150943397,220000.00000000012
213,47.614306666666664,-122.21893333333334,1090000.0
214,47.5701,-122.188,2850000.0
215,47.418342307692306,-122.1838076923077,287003.8461538462
216,47.617216,-122.14432,1150000.0
217,47.63927407407407,-122.25292592592592,705000.0
218,47.6354,-122.221,2330000.0
219,47.424195555555556,-122.24077777777778,260000.00000000006
220,47.6192525,-122.2427,685002.5
221,47.591025,-122.19975,1170000.0
222,47.49889043478261,-122.21496521739131,314996.20000000007
223,47.4228975,-122.225125,189991.25000000006
224,47.514,-122.359,102500.0
225,47.592214285714284,-122.16757142857142,2200000.0
226,47.641133333333336,-122.26633333333334,2230000.0
227,47.63691428571428,-122.23474285714286,874998.5714285715
228,47.39604736842105,-122.23826315789474,278000.0
229,47.62763076923077,-122.27946153846153,1110000.0
230,47.6176,-122.31561538461538,1310000.0
231,47.60419230769231,-122.19438461538462,1140000.0
232,47.646233333333335,-122.177,2700000.0
233,47.607275,-122.1435625,695000.0
234,47.63428571428572,-122.26585714285714,1020000.0
235,47.6199,-122.23645454545455,1480000.0
236,47.6263,-122.284,2920000.0
237,47.60185,-122.2795,2380000.0
238,47.62166111111111,-122.18811111111111,447000.27777777775
239,47.622600000000006,-122.23949999999999,1960000.0
240,47.57085,-122.1645,2600000.0
241,47.581133333333334,-122.23833333333333,856000.0
242,47.6251,-122.218,3170000.0
243,47.598955555555555,-122.24377777777778,1440000.0
244,47.619248,-122.21524,484997.9733333333
245,47.64163333333333,-122.25644444444444,1430000.0
246,47.5850375,-122.12575,653000.0
247,47.63774,-122.2274,1680000.0
248,47.63661,-122.21940000000001,1360000.0
249,47.60554,-122.2353,1800000.0
250,47.582411111111114,-122.31644444444444,1120000.0
251,47.63117222222222,-122.19461111111112,730000.0555555555
252,47.61010782608696,-122.22017391304348,439995.347826087
253,47.632075,-122.244,1880000.0
254,47.640257142857145,-122.23528571428571,1950000.0
255,47.422316455696205,-122.24437974683545,229999.97468354437
256,47.63437555555556,-122.24782222222223,629994.4444444445
257,47.620725,-122.2685,719000.0
258,47.63172592592593,-122.24534567901235,574996.913580247
259,47.614705,-122.20385,804999.75
260,47.6036,-122.20400000000001,1770000.0
261,47.438538095238094,-122.25538095238095,164990.85714285722
262,47.58232,-122.2554,340500.0
263,47.40256511627907,-122.21891860465117,225000.93023255822
264,47.60065,-122.21,3100000.0
265,47.63108965517242,-122.24131034482758,925000.0
266,47.5925,-122.287,3600000.0
267,47.431355172413795,-122.2211264367816,254997.36781609204
268,47.61186,-122.23186666666666,895000.0
269,47.62995,-122.26650000000001,824000.0
270,47.641018018018016,-122.23962162162162,649997.2072072073
271,47.6112,-122.2595,2480000.0
272,47.56864,-122.2422,1410000.0
273,47.58168,-122.2274,1510000.0
274,47.636191304347825,-122.19321739130434,834991.0869565217
275,47.60376,-122.2602,1780000.0
276,47.60028333333333,-122.21016666666667,1370000.0
277,47.59578333333334,-122.16672222222222,745000.0
278,47.62469672131147,-122.22655737704918,585002.2459016393
279,47.52006019417476,-122.22040776699029,309993.6893203885
280,47.60263125,-122.204475,479993.0
281,47.62975,-122.20651923076923,634995.1923076923
282,47.627003,-122.21794,434997.85
283,47.6199,-122.245,1560000.0
284,47.4454,-122.23238888888889,174997.30555555562
285,47.4771802631579,-122.22694736842105,294994.06578947377
286,47.65685,-122.23849999999999,907000.0
287,47.637975,-122.264,2540000.0
288,47.63385,-122.25666666666667,1740000.0
289,47.49584,-122.126,419930.0
290,47.62340714285715,-122.2,754996.357142857
291,47.40403333333333,-122.16833333333334,214948.6666666667
292,47.44936666666666,-122.27133333333333,135000.00000000006
293,47.65553333333333,-122.2445,1540000.0
294,47.624,-122.2,816000.0
295,47.60579887640449,-122.22803370786517,409994.3820224719
296,47.60285,-122.20866666666667,1620000.0
297,47.657575,-122.29875,2150000.0
298,47.573,-122.2268,1610000.0
299,47.398725,-122.28575000000001,156000.0
300,47.601171428571426,-122.26435714285714,884992.8571428572
301,47.4943,-122.337,114000.0
302,47.6672,-122.331,709010.0
303,47.4982,-122.345,272750.0
304,47.617383333333336,-122.237,2000000.0
305,47.600605882352944,-122.23805882352941,975000.0
306,47.6155,-122.238,2270000.0
307,47.60655454545454,-122.2325,569992.9090909091
308,47.64772,-122.133,642972.4
309,47.4186043956044,-122.24668131868133,244998.3516483517
310,47.59832602739726,-122.21678082191781,444997.2602739726
311,47.5845,-122.27066666666667,1460000.0
312,47.48779090909091,-122.21863636363636,252486.36363636365
313,47.6562,-122.14025000000001,775962.5
314,47.5171,-122.347,279800.0
315,47.552814285714284,-122.19952380952381,382996.14285714284
316,47.35916666666667,-122.263,125000.0
317,47.612508235294115,-122.23451764705882,624995.8823529412
318,47.603680000000004,-122.2782,1710000.0
319,47.62396666666667,-122.26733333333333,2900000.0
320,47.64899,-122.2266,845000.0
321,47.63866,-122.2084,994990.0
322,47.5648,-122.21,2030000.0
323,47.622175,-122.2975,1930000.0
324,47.5984,-122.092,962800.0
325,47.617866,-122.22918,639994.4199999999
326,47.619818333333335,-122.22086666666667,724996.2666666667
327,47.39475,-122.19207142857142,207996.42857142864
328,47.6435,-122.30433333333333,1810000.0
329,47.57886,-122.17179999999999,1520000.0
330,47.47467564102564,-122.25025641025641,285000.85897435906
331,47.4336,-122.2377,262499.99999999994
332,47.61035,-122.1445,785975.0
333,47.40415,-122.22661111111111,267002.7777777778
334,47.620275,-122.31700000000001,1660000.0
335,47.624042424242425,-122.2109393939394,715000.0
336,47.53239473684211,-122.24321052631579,348011.3157894737
337,47.61025,-122.2005,1890000.0
338,47.61425,-122.2595,307225.0
339,47.63305,-122.245,3650000.0
340,47.6083,-122.2105,2320000.0
341,47.63932658227848,-122.2196075949367,405002.53164556966
342,47.6139,-122.30699999999999,591000.0
343,47.45901333333333,-122.18306666666666,303011.3333333334
344,47.612966666666665,-122.23966666666666,1970000.0
345,47.62167142857143,-122.246,352496.35714285716
346,47.6209,-122.237,3420000.0
347,47.62016666666667,-122.26083333333334,413009.5
348,47.620225,-122.25633333333333,935008.3333333333
349,47.63965,-122.166,502737.5
350,47.58052857142857,-122.23335714285714,397487.85714285716
351,47.632000000000005,-122.29,1720000.0
352,47.58922,-122.25319999999999,945000.0
353,47.59016666666667,-122.18233333333333,789862.6666666666
354,47.56113333333333,-122.232,361978.8888888889
355,47.625299999999996,-122.271,1760000.0
356,47.623060869565215,-122.26826086956521,402000.0
357,47.614039999999996,-122.225,557502.0
358,47.617333333333335,-122.244,1990000.0
359,47.5946,-122.2098,321995.0
360,47.50847926829268,-122.21992682926829,289999.9756097562
361,47.62159230769231,-122.25676923076924,392483.8461538461
362,47.60382,-122.2686,985000.0
363,47.58949166666667,-122.19375,433007.5
364,47.464133333333336,-122.23166666666667,327506.1111111111
365,47.61322727272727,-122.20924242424242,769998.9696969697
366,47.65402,-122.2886,467500.0
367,47.624575862068966,-122.2241724137931,655003.448275862
368,47.616925,-122.2375,538000.0
369,47.52296,-122.1276,418479.0
370,47.5812,-122.25516666666667,457500.0
371,47.638,-122.23295,865000.0
372,47.63605714285714,-122.19228571428572,521985.71428571426
373,47.562619047619044,-122.19538095238096,357989.19047619053
374,47.4481,-122.338,608250.0
375,47.508399999999995,-122.35149999999999,514600.0
376,47.653800000000004,-122.245,2180000.0
377,47.590333333333334,-122.32566666666666,1640000.0
378,47.617792307692305,-122.20761538461538,915000.0
379,47.56909,-122.2502,427505.0
380,47.5045,-122.251,335750.0
381,47.4388,-122.117,368750.0
382,47.63225142857143,-122.21568571428571,645000.0
383,47.6303,-122.362,3070000.0
384,47.61886,-122.28020000000001,378502.0
385,47.40603333333333,-122.31133333333334,147066.66666666663
386,47.72255,-122.1885,488500.0
387,47.62000833333333,-122.27691666666666,552527.0833333334
388,47.58072222222222,-122.20011111111111,372488.8888888889
389,47.396950000000004,-122.3005,95000.0
390,47.63311111111111,-122.185,533012.4444444445
391,47.43142857142857,-122.20614285714285,243000.0
392,47.4727,-122.27,83000.0
393,47.424350000000004,-122.23400000000001,237517.0
394,47.643209999999996,-122.22806,659995.0
395,47.509342857142855,-122.21978571428572,317000.0
396,47.43886,-122.2754,110000.0
397,47.527272727272724,-122.21736363636364,341997.7272727273
398,47.40625,-122.20208333333333,231979.16666666674
399,47.649141666666665,-122.18225,463000.0
400,47.6708,-122.262,1860000.0
401,47.617999999999995,-122.203,870407.5
402,47.40945294117647,-122.24164705882353,212000.00000000006
403,47.6427,-122.363,955500.0
404,47.62627,-122.2576,476990.0
405,47.6182,-122.215,1590000.0
406,47.606811111111114,-122.24088888888889,452997.22222222225
407,47.59693333333333,-122.21916666666667,542470.8333333334
408,47.6321,-122.393,2160000.0
409,47.6335125,-122.239875,527025.0
410,47.6178,-122.209,2260000.0
411,47.64423636363637,-122.24927272727273,499007.8787878788
412,47.40314285714285,-122.26392857142856,222000.0
413,47.6134,-122.282,1670000.0
414,47.6289,-122.205,2070000.0
415,47.6344,-122.214,2290000.0
416,47.7159,-122.251,2210000.0
417,47.5636,-122.231,2490000.0
418,47.614466666666665,-122.20455555555556,672491.5555555555
419,47.6425,-122.20224999999999,508437.5
420,47.62780909090909,-122.21045454545454,472981.8181818182
421,47.5683,-122.188,2110000.0
422,47.5707,-122.217,1840000.0
423,47.6287,-122.0854,622990.0
424,47.621312987012985,-122.22767532467532,559995.4545454546
425,47.623,-122.218,2410000.0
426,47.6361,-122.366,2630000.0
427,47.38595,-122.19,197475.0
428,47.6702,-122.26,2530000.0
429,47.68275,-122.29275,547500.0
430,47.603224137931036,-122.26136781609195,384998.27586206904
431,47.64582857142857,-122.13314285714286,762450.0
432,47.395935,-122.26075,204998.62500000006
433,47.4939,-122.3,182200.0
434,47.5295625,-122.223625,332505.5
435,47.6899,-122.217,2650000.0
436,47.5358,-122.213,2370000.0
437,47.6646,-122.208,2570000.0
438,47.3518,-122.20066666666666,298916.6666666667
439,47.574714285714286,-122.2,567500.0
440,47.578966666666666,-122.093,633000.0
441,47.497336363636364,-122.22845454545455,387972.8181818182
442,47.410700000000006,-122.27,192500.0
443,47.664966666666665,-122.22633333333333,687500.0
444,47.6991,-122.235,2130000.0
445,47.38738,-122.2264,152000.0
446,47.6277,-122.2259090909091,497000.0
447,47.6461,-122.19166666666666,696991.6666666666
448,47.3768,-122.149,139500.0
449,47.59436,-122.182,965000.0
450,47.5978,-122.038,668000.0
451,47.45051818181818,-122.17818181818181,293000.0
452,47.6896,-122.30975000000001,582500.0
453,47.634725,-122.3125,852000.0
454,47.64691666666667,-122.22783333333334,577491.6666666666
455,47.5526,-122.142,812500.0
456,47.586650000000006,-122.238,782950.0
457,47.428940000000004,-122.2752,121959.99999999994
458,47.42235,-122.250625,202025.0
459,47.5346,-122.185,602500.0
460,47.6294875,-122.25931250000001,799012.5
461,47.5873,-122.29,908800.0
462,47.74433333333334,-122.179,492550.0
463,47.50808333333333,-122.14,589476.6666666666
464,47.6125,-122.211,562500.0
465,47.65105238095238,-122.20519047619048,517990.4761904762
466,47.49605,-122.333,187275.0
467,47.68043333333333,-122.287,677868.3333333333
468,47.591575000000006,-122.167,598513.75
469,47.641975,-122.08825,692500.0
470,47.63430816326531,-122.21679591836735,774995.6734693878
471,47.64508571428571,-122.27142857142857,512500.0
472,47.556866666666664,-122.13866666666667,802513.6666666666
473,47.435457142857146,-122.28514285714286,248500.0
474,47.41877619047619,-122.23633333333333,269002.380952381
475,47.4009,-122.2616,167999.99999999994
476,47.6065,-122.2165,662550.0
477,47.6612,-122.148,732350.0
478,47.62765,-122.225075,825001.25
479,47.70205,-122.25025,614000.0
480,47.33043333333333,-122.31866666666667,172460.0
481,47.6742,-122.303,767250.0
482,47.63789047619048,-122.23185714285714,504999.40476190473
483,47.5079,-122.253625,367000.0
484,47.6288,-122.23700000000001,747483.3333333333
485,47.6209,-122.052,807500.0
486,47.59150909090909,-122.188,905000.0
487,47.62102368421053,-122.21402631578947,720001.8157894737
488,47.63234166666667,-122.24133333333333,422983.3333333334
489,47.585235714285716,-122.24321428571429,398998.2142857143
490,47.64143333333333,-122.214,898998.6666666667
491,47.61465384615384,-122.20973076923077,734999.6153846154
492,47.60825,-122.3485,416393.0
493,47.61972972972973,-122.223,710004.0540540541
494,47.310249999999996,-122.386,218250.0
495,47.627066666666664,-122.27366666666666,738000.0
496,47.523801923076924,-122.22078846153846,334992.06730769237
497,47.614666666666665,-122.219,742500.0
498,47.501803333333335,-122.22391666666667,319990.58333333343
499,47.654666666666664,-122.17333333333333,593505.6666666666
500,47.602500000000006,-122.2875,727500.0
501,47.388616666666664,-122.19816666666667,241433.33333333337
502,47.5839,-122.212,438775.0
503,47.4544,-122.357,353750.0
504,47.6484,-122.3455,952000.0
505,47.3369,-122.275,162500.0
506,47.616550000000004,-122.1515,716507.0
507,47.65306666666667,-122.22311111111111,618003.3333333334
508,47.58225,-122.17150000000001,858000.0
509,47.49006956521739,-122.21704347826088,339931.5652173913
510,47.3459,-122.334,276200.0
511,47.511,-122.359,106000.0
512,47.3936,-122.2379375,257996.87500000006
513,47.6635,-122.224,932995.0
514,47.63892,-122.2714,486996.8
515,47.6724,-122.19133333333333,752500.0
516,47.408316666666664,-122.18738888888889,234000.00000000006
517,47.638675,-122.11425,833000.0
518,47.6318,-122.21316,830004.0
519,47.2265,-122.1125,346295.0
520,47.6324,-122.26966666666667,848000.0
521,47.6019,-122.17525,968015.0
522,47.56961428571429,-122.17442857142856,998022.857142857
523,47.61625,-122.397,703005.5
524,47.5713,-122.21583333333334,707000.0
525,47.61094,-122.2216,682000.0
526,47.61116666666667,-122.306,448500.0
527,47.434936842105266,-122.20884210526316,289000.0
528,47.629175000000004,-122.26575,452014.5833333334
529,47.636125,-122.3215,536537.5
530,47.390275,-122.24225,100000.0
531,47.63849,-122.2031,612002.5
532,47.63175714285714,-122.24157142857143,381985.7142857143
533,47.543549999999996,-122.007,942500.0
534,47.618,-122.20075,919997.5
535,47.5322,-122.391,756450.0
536,47.629856,-122.18012,859993.6000000001
537,47.49757619047619,-122.31257142857143,228980.95238095243
538,47.578170588235295,-122.23764705882353,430997.64705882355
539,47.404799999999994,-122.215,323450.0
540,47.68175,-122.241,988000.0
541,47.40135625,-122.1863125,309000.75
542,47.443200000000004,-122.26849999999999,281600.0
543,47.64155,-122.1505,456030.0
544,47.5289,-122.23027777777777,305997.22222222225
545,47.55017857142857,-122.18764285714286,355989.2857142857
546,47.6328,-122.197,791500.0
547,47.7326,-122.307,376500.0
548,47.455933333333334,-122.227,292000.9523809524
549,47.59332727272727,-122.22277272727273,389004.54545454547
550,47.48906153846154,-122.23223076923077,313007.0
551,47.63876666666667,-122.313,842500.0
552,47.5972,-122.24928571428572,657020.5714285714
553,47.6392,-122.18925,403000.0
554,47.41626875,-122.23925,179981.25000000006
555,47.491661111111114,-122.22227777777778,302006.05555555556
556,47.586533333333335,-122.20758333333333,344007.3333333334
557,47.621125,-122.18529166666667,814991.3333333334
558,47.59985909090909,-122.13463636363636,785006.8181818182
559,47.424125000000004,-122.2695,158000.0
560,47.582166666666666,-122.28373333333333,412000.0
561,47.68736470588235,-122.26970588235294,436006.4705882353
562,47.6065075,-122.19545,609992.5
563,47.56886875,-122.2539375,342993.00000000006
564,47.44665,-122.182,144000.0
565,47.62377,-122.2737,458997.5
566,47.7159,-122.367,872000.0
567,47.44358888888889,-122.217,258991.6666666667
568,47.55939166666666,-122.23441666666668,325983.3333333334
569,47.6976,-122.359,279200.0
570,47.52653125,-122.1874375,336990.625
571,47.456875,-122.2062,339004.75
572,47.38623333333333,-122.22800000000001,271558.3333333334
573,47.61485833333333,-122.24225,940000.0
574,47.60382727272727,-122.23618181818182,425999.63636363635
575,47.509005555555554,-122.24572222222223,328997.22222222225
576,47.3388,-122.033,902500.0
577,47.654784210526316,-122.20573684210527,538988.8421052631
578,47.42583333333333,-122.23166666666667,137041.3333333333
579,47.389046666666665,-122.20133333333334,198993.3333333333
580,47.45335,-122.219,363500.0
581,47.63880666666667,-122.22226666666667,909996.6666666666
582,47.60055714285714,-122.20171428571429,483992.14285714284
583,47.593,-122.057,837219.0
584,47.40695238095238,-122.26142857142857,267997.61904761905
585,47.627982352941174,-122.18188235294117,432011.76470588235
586,47.63788666666667,-122.19713333333334,699012.5333333333
587,47.62243333333333,-122.13316666666667,470995.9166666667
588,47.54716842105263,-122.20526315789473,428986.84210526315
589,47.61546829268293,-122.21775609756098,515001.2804878049
590,47.43107777777778,-122.2098888888889,261000.0
591,47.39825,-122.297,154100.0
592,47.65018333333333,-122.32794444444444,469000.0
593,47.5304,-122.387,478500.0
594,47.57145,-122.0775,878000.0
595,47.67177857142857,-122.261,395976.7857142857
596,47.62711,-122.3065,548990.5
597,47.5071,-122.255,239300.0
598,47.41813333333333,-122.22166666666666,132941.66666666663
599,47.63753333333333,-122.17533333333333,818000.0
600,47.3462625,-122.229875,206002.1875
601,47.620306666666664,-122.22666666666667,855011.2666666666
602,47.61123333333333,-122.149,797000.0
603,47.482055555555554,-122.2585,294000.5555555556
604,47.53423043478261,-122.27152173913043,358999.5652173913
605,47.6354,-122.32233333333333,957000.0
606,47.66342,-122.3198,597031.4
607,47.53505,-122.2755,461525.0
608,47.3829,-122.26611111111112,263966.6666666667
609,47.595600000000005,-122.2505,887225.0
610,47.589200000000005,-122.256,285700.0
611,47.6414,-122.1753076923077,450992.3846153846
612,47.65125,-122.2975,778997.875
613,47.34356666666667,-122.26266666666666,128000.0
614,47.55738181818182,-122.26063636363637,356999.90909090906
615,47.426433333333335,-122.24893333333333,207019.3333333333
616,47.391933333333334,-122.22766666666666,213475.00000000006
617,47.626763636363634,-122.15345454545455,506995.45454545453
618,47.458943749999996,-122.1790625,284000.00000000006
619,47.6165,-122.25450000000001,636082.5
620,47.687200000000004,-122.1325,546200.0
621,47.60815,-122.24375,826000.0
622,47.42076,-122.12559999999999,288000.0
623,47.652100000000004,-122.168,863000.0
624,47.5769,-122.23872727272727,374013.63636363635
625,47.6342,-122.20475,554000.0
626,47.6109,-122.17150000000001,578525.0
627,47.43127272727273,-122.233,255981.81818181823
628,47.66585555555555,-122.22722222222222,424000.0
629,47.7047,-122.113,882566.0
